Gene.stable.ID	Gene.name	logFC	AveExpr	P.Value	adj.P.Val	Gene.description	Chromosome.scaffold.name	Strand	GO.term.name	GO.term.accession	NCBI.gene..formerly.Entrezgene..ID
ENSMMUG00000000521	NTN4	0.0127317119465465	5.95374736946422	0.963913375328109	0.992722369258039	netrin 4 [Source:VGNC Symbol;Acc:VGNC:75399]	11	-1	protein binding	GO:0005515	712628
ENSMMUG00000018821	REST	-0.006230281308644	7.11181397406908	0.964112366914962	0.992722369258039	RE1 silencing transcription factor [Source:VGNC Symbol;Acc:VGNC:76898]	5	-1	transcription repressor complex	GO:0017053	100425257
ENSMMUG00000002013	RBM45	0.00842938149707994	4.56149393265237	0.964120323003077	0.992722369258039	RNA binding motif protein 45 [Source:VGNC Symbol;Acc:VGNC:76527]	12	1	RNA binding	GO:0003723	702714
ENSMMUG00000046171	MTMR4	-0.0139325231889959	5.59494736180482	0.964139747737777	0.992722369258039	myotubularin related protein 4 [Source:VGNC Symbol;Acc:VGNC:99174]	16	1	phosphatase activity	GO:0016791	714621
ENSMMUG00000018512	GCFC2	0.0120973132096084	3.0533058076403	0.964231730639472	0.992722369258039	GC-rich sequence DNA-binding factor 2 [Source:VGNC Symbol;Acc:VGNC:72715]	13	1	mRNA splicing, via spliceosome	GO:0000398	716061
ENSMMUG00000000918	ATP9A	-0.0070671288536712	6.59833383156748	0.964299800241323	0.992722369258039	ATPase phospholipid transporting 9A (putative) [Source:VGNC Symbol;Acc:VGNC:84529]	10	-1	phospholipid transport	GO:0015914	710250
NA	BCKDHA	0.0141354506655243	4.18670249823545	0.964414452362433	0.992722369258039	NA	NA	NA	NA	NA	NA
ENSMMUG00000023188	ALDH3B1	-0.0123804674365468	5.12071973912383	0.964470739042131	0.992722369258039	aldehyde dehydrogenase 3 family member B1 [Source:VGNC Symbol;Acc:VGNC:69789]	14	-1	cellular aldehyde metabolic process	GO:0006081	710746
ENSMMUG00000061148	TSPYL1	-0.00574161912892244	7.67840947818693	0.964600607585813	0.992722369258039	TSPY like 1 [Source:VGNC Symbol;Acc:VGNC:104437]	4	-1	nucleosome assembly	GO:0006334	716101
ENSMMUG00000016292	PHACTR3	-0.0158186389359024	3.200994314552	0.964670153469704	0.992722369258039	phosphatase and actin regulator 3 [Source:VGNC Symbol;Acc:VGNC:75805]	10	1			701648
ENSMMUG00000003629	PI4K2B	-0.0104356667567557	5.68103468308404	0.964742762191799	0.992722369258039	phosphatidylinositol 4-kinase type 2 beta [Source:VGNC Symbol;Acc:VGNC:110547]	5	1	1-phosphatidylinositol 4-kinase activity	GO:0004430	693685
ENSMMUG00000013483	PREP	0.0109328299373213	5.52202820039371	0.964780268909313	0.992722369258039	prolyl endopeptidase [Source:VGNC Symbol;Acc:VGNC:76396]	4	1	serine-type peptidase activity	GO:0008236	696633
NA	LOC715043	-0.0108787100773416	7.89936265342987	0.964804425052718	0.992722369258039	NA	NA	NA	NA	NA	NA
NA	COIL	-0.010958722982574	4.30211728191926	0.964835908506109	0.992722369258039	NA	NA	NA	NA	NA	NA
NA	LOC114670972	0.0131993425087371	3.67694707705315	0.9648368146992	0.992722369258039	NA	NA	NA	NA	NA	NA
ENSMMUG00000038836	SMIM1	0.0264073302417871	1.76357358025734	0.964863826525257	0.992722369258039	small integral membrane protein 1 [Source:VGNC Symbol;Acc:VGNC:106497]	1	-1	protein homodimerization activity	GO:0042803	695502
ENSMMUG00000048420	RELN	0.0130587724220324	3.77768374051032	0.964864977776649	0.992722369258039	reelin [Source:VGNC Symbol;Acc:VGNC:81752]	3	-1	central nervous system development	GO:0007417	696372
ENSMMUG00000015363	DTNBP1	-0.00728937814049099	6.60103643802864	0.965056370185664	0.992841393160335	dystrobrevin binding protein 1 [Source:VGNC Symbol;Acc:VGNC:71853]	4	1	cytoplasm	GO:0005737	709358
ENSMMUG00000019203	TVP23B	-0.00828120453993576	6.74593637354786	0.965266480321088	0.992979653508844	trans-golgi network vesicle  B [Source:NCBI gene (formerly Entrezgene);Acc:677707]	16	-1			693912
NA	ZNF302	-0.0159696087022293	3.25875450131692	0.965349684639613	0.992979837226844	NA	NA	NA	NA	NA	NA
NA	LOC700872	-0.0197935575458486	2.15053023538462	0.96549959379508	0.992979837226844	NA	NA	NA	NA	NA	NA
ENSMMUG00000042841	ZNF565	-0.018810974424338	2.43778600832312	0.965569158470884	0.992979837226844	zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]	19	-1	regulation of DNA-templated transcription	GO:0006355	100426967
ENSMMUG00000005292	BCOR	0.00918108885895103	5.65492598119268	0.965569535177422	0.992979837226844	BCL6 corepressor [Source:VGNC Symbol;Acc:VGNC:97738]	X	-1	protein binding	GO:0005515	698644
ENSMMUG00000001585	FAAP100	-0.00872641652800542	4.22946268572655	0.965863721845147	0.993028157478838	FA core complex associated protein 100 [Source:VGNC Symbol;Acc:VGNC:72363]	16	-1	cytosol	GO:0005829	713876
ENSMMUG00000014658	NIN	-0.00455506323550327	7.34368383644691	0.965934134519009	0.993028157478838	ninein [Source:VGNC Symbol;Acc:VGNC:75177]	7	-1	calcium ion binding	GO:0005509	709532
ENSMMUG00000000340	SMAD5	-0.0040724077619262	8.94165475331873	0.965996320969936	0.993028157478838	SMAD family member 5 [Source:VGNC Symbol;Acc:VGNC:77813]	6	1	transforming growth factor beta receptor signaling pathway	GO:0007179	712645
ENSMMUG00000017064	ADAP1	-0.0214263690006834	2.40491294556088	0.965999848112753	0.993028157478838	ArfGAP with dual PH domains 1 [Source:VGNC Symbol;Acc:VGNC:69429]	3	-1	phosphatidylinositol bisphosphate binding	GO:1902936	696246
ENSMMUG00000009990	RB1CC1	0.00826653368120518	7.54405316463336	0.966134589151649	0.993028157478838	RB1 inducible coiled-coil 1 [Source:VGNC Symbol;Acc:VGNC:76483]	8	-1	autophagosome assembly	GO:0000045	710330
ENSMMUG00000002573	CARMIL1	-0.00898421962037087	6.06428444094484	0.966239069258554	0.993028157478838	capping protein regulator and myosin 1 linker 1 [Source:VGNC Symbol;Acc:VGNC:70602]	4	-1	protein binding	GO:0005515	694909
ENSMMUG00000000757	RNF114	-0.00727717544840729	5.82784592301323	0.966460555059734	0.993028157478838	ring finger protein 114 [Source:VGNC Symbol;Acc:VGNC:76725]	10	1	metal ion binding	GO:0046872	713517
ENSMMUG00000021242	NKTR	0.00640083825561814	8.93149712332054	0.966479159580947	0.993028157478838	natural killer cell triggering receptor [Source:VGNC Symbol;Acc:VGNC:81486]	2	1	protein peptidyl-prolyl isomerization	GO:0000413	717392
ENSMMUG00000001529	SLC25A26	-0.00847192476013184	4.87586363683412	0.966547767605025	0.993028157478838	solute carrier family 25 member 26 [Source:VGNC Symbol;Acc:VGNC:77530]	2	1	transmembrane transport	GO:0055085	697960
ENSMMUG00000019893	MYL12B	0.0050066235671186	6.95491809045527	0.966643974297047	0.993028157478838	myosin light chain 12B [Source:NCBI gene (formerly Entrezgene);Acc:694957]	18	1	calcium ion binding	GO:0005509	695077
NA	LOC114678588	0.0208009019550921	3.83206989871152	0.966812107520451	0.993028157478838	NA	NA	NA	NA	NA	NA
ENSMMUG00000018050	MTNR1A	0.0296156168254895	1.89740814507653	0.966848045268982	0.993028157478838	melatonin receptor 1A [Source:VGNC Symbol;Acc:VGNC:81477]	5	-1	melatonin receptor activity	GO:0008502	702686
ENSMMUG00000004091	TCF12	0.00615576207642641	6.8662014060235	0.966955029750564	0.993028157478838	transcription factor 12 [Source:VGNC Symbol;Acc:VGNC:78283]	7	1	protein dimerization activity	GO:0046983	699626
ENSMMUG00000021248	SLC12A9	0.00791950606776475	5.31352506042299	0.967038462698186	0.993028157478838	solute carrier family 12 member 9 [Source:VGNC Symbol;Acc:VGNC:77500]	3	1	cation:chloride symporter activity	GO:0015377	713119
ENSMMUG00000006728	FBXO7	0.0072274975324695	7.84993491345726	0.967039068926285	0.993028157478838	F-box protein 7 [Source:VGNC Symbol;Acc:VGNC:72491]	10	-1	protein kinase binding	GO:0019901	717317
ENSMMUG00000009652	CCSER1	-0.0161410696183945	3.02166602867405	0.967316816746033	0.993028157478838	coiled-coil serine rich protein 1 [Source:VGNC Symbol;Acc:VGNC:70904]	5	1			707418
ENSMMUG00000012388	UNC79	-0.0226660194685458	2.01266794335194	0.967325491329512	0.993028157478838	unc-79 homolog, NALCN channel complex subunit [Source:VGNC Symbol;Acc:VGNC:79215]	7	1	protein binding	GO:0005515	699262
ENSMMUG00000004035	RNF168	-0.00928427697816971	4.88841438985305	0.967342299903078	0.993028157478838	ring finger protein 168 [Source:VGNC Symbol;Acc:VGNC:76840]	2	-1	double-strand break repair	GO:0006302	709903
ENSMMUG00000022353	MAPKAPK5	-0.0186211254132702	3.34278713016727	0.967363471431128	0.993028157478838	MAPK activated protein kinase 5 [Source:VGNC Symbol;Acc:VGNC:74655]	11	1	ATP binding	GO:0005524	713521
ENSMMUG00000016720	PLXNA1	0.00556099527720737	5.71251320542059	0.967508912858546	0.993028157478838	plexin A1 [Source:VGNC Symbol;Acc:VGNC:76183]	2	-1	semaphorin-plexin signaling pathway	GO:0071526	716805
ENSMMUG00000021267	KCNN4	-0.0213891200545494	2.08660974591386	0.967620269929708	0.993028157478838	potassium calcium-activated channel subfamily N member 4 [Source:HGNC Symbol;Acc:HGNC:6293]	19	-1	small conductance calcium-activated potassium channel activity	GO:0016286	712383
ENSMMUG00000007382	PAAF1	-0.00884307385675144	3.93900792819511	0.967627633370341	0.993028157478838	proteasomal ATPase associated factor 1 [Source:VGNC Symbol;Acc:VGNC:101372]	14	1	protein binding	GO:0005515	718755
NA	LOC114680279	-0.019277129464805	3.89438408448189	0.967641276463442	0.993028157478838	NA	NA	NA	NA	NA	NA
NA	GRK4	0.0144219312791926	5.07140837983192	0.967647998030386	0.993028157478838	NA	NA	NA	NA	NA	NA
ENSMMUG00000003728	SLC30A7	0.0223303168423894	2.01546520784015	0.967727659965269	0.993028157478838	solute carrier family 30 member 7 [Source:VGNC Symbol;Acc:VGNC:77514]	1	-1	cellular zinc ion homeostasis	GO:0006882	712125
ENSMMUG00000022445	BNIP3	-0.0117421514668933	5.2019237181287	0.967756659361427	0.993028157478838	BCL2 interacting protein 3 [Source:VGNC Symbol;Acc:VGNC:70273]	9	-1	mitochondrial envelope	GO:0005740	100426120
ENSMMUG00000031430	TATDN3	-0.0110211691284311	3.67556069724921	0.967927978742409	0.993028157478838	TatD DNase domain containing 3 [Source:VGNC Symbol;Acc:VGNC:78223]	1	1	hydrolase activity, acting on ester bonds	GO:0016788	715769
ENSMMUG00000006662	MME	-0.0109950016388083	4.49986290200108	0.968130190389162	0.993028157478838	membrane metalloendopeptidase [Source:VGNC Symbol;Acc:VGNC:74886]	2	1	metallopeptidase activity	GO:0008237	707667
ENSMMUG00000013309	DERA	0.0141073387554645	4.56500394312548	0.968175529913866	0.993028157478838	deoxyribose-phosphate aldolase [Source:VGNC Symbol;Acc:VGNC:71696]	11	1	deoxyribose-phosphate aldolase activity	GO:0004139	701427
ENSMMUG00000001973	SIKE1	-0.00597784915657261	5.26661060116755	0.968240656218429	0.993028157478838	suppressor of IKBKE 1 [Source:VGNC Symbol;Acc:VGNC:77314]	1	1	small GTPase binding	GO:0031267	708999
ENSMMUG00000007159	TEDC1	0.0135087339221923	3.04304993563781	0.968319827671768	0.993028157478838	tubulin epsilon and delta complex 1 [Source:VGNC Symbol;Acc:VGNC:79235]	7	1	cilium	GO:0005929	699883
NA	LOC114674503	-0.0277543215235659	2.39393094674369	0.968331396371986	0.993028157478838	NA	NA	NA	NA	NA	NA
ENSMMUG00000000266	COLEC10	-0.00948360481417181	5.87355909411667	0.968391426077355	0.993028157478838	collectin subfamily member 10 [Source:VGNC Symbol;Acc:VGNC:71309]	8	1	extracellular space	GO:0005615	701960
ENSMMUG00000018640	DMXL1	0.00743952255991902	6.48093660500028	0.968530904817566	0.993028157478838	Dmx like 1 [Source:VGNC Symbol;Acc:VGNC:71935]	6	1	protein binding	GO:0005515	698117
ENSMMUG00000043597	TTC30B	0.010844745141095	3.62063559613477	0.968620586544626	0.993028157478838	tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]	12	-1	protein binding	GO:0005515	NA
ENSMMUG00000007659	XPOT	0.00575616506979104	5.53582460108738	0.968654209829494	0.993028157478838	exportin for tRNA [Source:VGNC Symbol;Acc:VGNC:100123]	11	1	tRNA re-export from nucleus	GO:0071528	717375
ENSMMUG00000019310	DIDO1	0.00815693963255782	4.56737765456312	0.968680472291565	0.993028157478838	death inducer-obliterator 1 [Source:VGNC Symbol;Acc:VGNC:71736]	10	-1	apoptotic signaling pathway	GO:0097190	698313
NA	LOC710137	0.0058018477259419	7.05833874031944	0.968698387376877	0.993028157478838	NA	NA	NA	NA	NA	NA
ENSMMUG00000015928	ANKRD13D	0.00968356507920558	4.17790597051849	0.968739529087216	0.993028157478838	ankyrin repeat domain 13D [Source:VGNC Symbol;Acc:VGNC:69722]	14	-1	protein binding	GO:0005515	721749
NA	LOC114669717	0.0126884185240835	2.84837978732739	0.968741762604706	0.993028157478838	NA	NA	NA	NA	NA	NA
NA	LOC114675020	-0.015257143625284	3.34563401519464	0.968965589223702	0.993028157478838	NA	NA	NA	NA	NA	NA
ENSMMUG00000014131	MARK2	0.00553517413321498	6.76889186838911	0.968968935953483	0.993028157478838	microtubule affinity regulating kinase 2 [Source:VGNC Symbol;Acc:VGNC:74634]	14	-1	ATP binding	GO:0005524	718065
ENSMMUG00000032188	RHBDL2	-0.0153310433251855	2.47014168600057	0.968976923694356	0.993028157478838	rhomboid like 2 [Source:VGNC Symbol;Acc:VGNC:76741]	1	1	serine-type endopeptidase activity	GO:0004252	715695
ENSMMUG00000049820	MYPOP	0.0106536175350178	4.68840923178032	0.969030825340148	0.993028157478838	Myb related transcription factor, partner of profilin [Source:HGNC Symbol;Acc:HGNC:20178]	19	-1	nucleus	GO:0005634	716780
ENSMMUG00000054098	SMPDL3A	-0.0104931315726622	4.56963358655303	0.969094237816111	0.993028157478838	sphingomyelin phosphodiesterase acid like 3A [Source:VGNC Symbol;Acc:VGNC:77731]	4	1	sphingomyelin catabolic process	GO:0006685	713696
ENSMMUG00000022229	MMP28	0.0127191652397666	3.51296238058328	0.969099768141998	0.993028157478838	matrix metallopeptidase 28 [Source:VGNC Symbol;Acc:VGNC:74755]	16	-1	extracellular matrix	GO:0031012	574250
ENSMMUG00000013780	DIAPH3	-0.0188921102515879	3.2483692587358	0.969255146339695	0.993109773349384	diaphanous related formin 3 [Source:VGNC Symbol;Acc:VGNC:106257]	17	-1	cellular component organization	GO:0016043	695990
ENSMMUG00000016099	HHAT	-0.0121758268739927	2.8810200402922	0.969444687469398	0.993145502005136	hedgehog acyltransferase [Source:VGNC Symbol;Acc:VGNC:99968]	1	1	membrane	GO:0016020	712333
ENSMMUG00000060132	CDPF1	0.0118449937800566	3.15817334499198	0.969474491451561	0.993145502005136	cysteine rich DPF motif domain containing 1 [Source:VGNC Symbol;Acc:VGNC:107778]	10	1			718366
ENSMMUG00000009037	CUL4B	-0.0067242970162016	6.90543468677734	0.969517211885752	0.993145502005136	cullin 4B [Source:VGNC Symbol;Acc:VGNC:71569]	X	-1	cullin-RING ubiquitin ligase complex	GO:0031461	696410
ENSMMUG00000051922	SNRPD1	-0.00652092804641866	7.79122288372314	0.969605619093581	0.993158485416951	small nuclear ribonucleoprotein D1 polypeptide [Source:VGNC Symbol;Acc:VGNC:77677]	18	-1	spliceosomal snRNP assembly	GO:0000387	698965
NA	LOC696855	-0.00980961035558761	4.52179582596654	0.969868607926965	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000013653	KDM5A	0.00568848650094361	8.00594969276186	0.969982117104256	0.993228049075706	lysine demethylase 5A [Source:VGNC Symbol;Acc:VGNC:82169]	11	-1	DNA binding	GO:0003677	721599
ENSMMUG00000016218	EPHB6	-0.0171253775715466	2.56840937342058	0.970092011389914	0.993228049075706	EPH receptor B6 [Source:VGNC Symbol;Acc:VGNC:72244]	3	1	plasma membrane	GO:0005886	704886
ENSMMUG00000019264	ETHE1	-0.0149193853089872	2.64192473177959	0.970218293926409	0.993228049075706	ETHE1 persulfide dioxygenase [Source:VGNC Symbol;Acc:VGNC:72320]	19	-1	glutathione metabolic process	GO:0006749	718089
ENSMMUG00000005659	RAD54B	0.0189363160271433	2.47004077688711	0.970220665690297	0.993228049075706	RAD54 homolog B [Source:VGNC Symbol;Acc:VGNC:99473]	8	-1	ATP binding	GO:0005524	699516
ENSMMUG00000002042	ZNF107	0.00878166642098369	2.95795116213943	0.970227763459547	0.993228049075706	zinc finger protein 107 [Source:VGNC Symbol;Acc:VGNC:78832]	3	-1	regulation of DNA-templated transcription	GO:0006355	710268
ENSMMUG00000049541	C2H3orf62	-0.0158912929754331	2.92338060087852	0.970431823064172	0.993228049075706	chromosome 2 C3orf62 homolog [Source:VGNC Symbol;Acc:VGNC:110377]	2	-1			707038
NA	LOC713120	-0.0119865016232018	3.63369770309995	0.970659076389338	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000017529	ARRB1	0.00862581647932045	5.41660208779876	0.970664494228998	0.993228049075706	arrestin beta 1 [Source:VGNC Symbol;Acc:VGNC:70021]	14	-1	signal transduction	GO:0007165	695250
NA	SLCO1B1	0.00852076993910046	6.81789689081686	0.970724572334657	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000011309	ADPGK	0.00715418736758254	4.76467255817317	0.970893333594279	0.993228049075706	ADP dependent glucokinase [Source:VGNC Symbol;Acc:VGNC:69692]	7	-1	phosphotransferase activity, alcohol group as acceptor	GO:0016773	699257
ENSMMUG00000047035	MAN1A2	-0.00475072117926143	8.18009879550366	0.970933383464537	0.993228049075706	mannosidase alpha class 1A member 2 [Source:VGNC Symbol;Acc:VGNC:106404]	1	-1	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	GO:0004571	711548
NA	LOC106996842	0.0167552191681408	2.25701991254571	0.971026502213674	0.993228049075706	NA	NA	NA	NA	NA	NA
NA	LOC697176	-0.0156238001175717	2.50071105492963	0.971041852147384	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000011216	MEIS1	-0.00548105613575516	6.30585164909638	0.971056601960358	0.993228049075706	Meis homeobox 1 [Source:VGNC Symbol;Acc:VGNC:74701]	13	-1	DNA binding	GO:0003677	697685
NA	LOC114673551	-0.0131161460254895	3.18090313139517	0.971074257478555	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000023650	RWDD4	-0.00495172588107004	6.96019232407395	0.971147093685619	0.993228049075706	RWD domain containing 4 [Source:VGNC Symbol;Acc:VGNC:77088]	5	-1	protein binding	GO:0005515	708882
ENSMMUG00000008158	CD247	0.0211540870788383	2.43389657394458	0.971199691272945	0.993228049075706	CD247 molecule [Source:VGNC Symbol;Acc:VGNC:70765]	1	-1	transmembrane signaling receptor activity	GO:0004888	697814
ENSMMUG00000019285	ZNF460	-0.0159598596257135	2.20123218339339	0.971213193126735	0.993228049075706	zinc finger protein 460 [Source:VGNC Symbol;Acc:VGNC:79326]	19	1	regulation of DNA-templated transcription	GO:0006355	710080
NA	FAM102A	0.0055559621176859	5.5963410153895	0.971324195869908	0.993228049075706	NA	NA	NA	NA	NA	NA
ENSMMUG00000005458	GJC1	0.0116298813416297	4.04431975277654	0.971324657043848	0.993228049075706	gap junction protein gamma 1 [Source:VGNC Symbol;Acc:VGNC:73057]	16	-1	anchoring junction	GO:0070161	715463
ENSMMUG00000014235	MALT1	0.00981534641056434	4.13015807926156	0.971339768903152	0.993228049075706	MALT1 paracaspase [Source:VGNC Symbol;Acc:VGNC:74482]	18	-1	cysteine-type endopeptidase activity	GO:0004197	696354
ENSMMUG00000015026	BROX	-0.00848426524666174	6.28912301403416	0.97159171227001	0.993230068290049	BRO1 domain and CAAX motif containing [Source:VGNC Symbol;Acc:VGNC:70399]	1	1			704194
ENSMMUG00000000522	POLR2I	0.00629995549955718	4.37264234262082	0.971623946620027	0.993230068290049	RNA polymerase II subunit I [Source:VGNC Symbol;Acc:VGNC:76217]	19	-1	mRNA cleavage	GO:0006379	712412
NA	LOC698045	-0.00554989113000774	7.80848521770731	0.971710025864677	0.993230068290049	NA	NA	NA	NA	NA	NA
ENSMMUG00000000277	TM2D3	-0.00658645346804702	7.2608504876837	0.971717115378157	0.993230068290049	TM2 domain containing 3 [Source:VGNC Symbol;Acc:VGNC:79419]	7	-1			695111
ENSMMUG00000000800	PSMD2	0.00445405969186025	8.05463514610983	0.971827467205114	0.993230068290049	proteasome 26S subunit ubiquitin receptor, non-ATPase 2 [Source:VGNC Symbol;Acc:VGNC:84144]	2	1	proteasome complex	GO:0000502	705035
ENSMMUG00000054546	ATP10A	-0.0114324474424934	3.1808941212878	0.971886960678016	0.993230068290049	ATPase phospholipid transporting 10A (putative) [Source:VGNC Symbol;Acc:VGNC:107999]	7	1	phospholipid transport	GO:0015914	711435
ENSMMUG00000020374	NFKBIA	-0.0122812322600111	9.77709419388593	0.971943811427126	0.993230068290049	NFKB inhibitor alpha [Source:VGNC Symbol;Acc:VGNC:75340]	7	-1	protein binding	GO:0005515	695335
ENSMMUG00000000029	TK2	0.00741451391504227	4.85243899557777	0.9719927712817	0.993230068290049	thymidine kinase 2 [Source:VGNC Symbol;Acc:VGNC:97836]	20	-1	deoxynucleoside kinase activity	GO:0019136	693544
